order_date,store_id,canonical_product_id,canonical_product_name,store_name,city,state,region,store_type,latitude,longitude,order_count,units_sold,net_sales,temperature_2m_max_c,temperature_2m_min_c,precipitation_sum_mm,source
2026-07-18,S001,P1014,SwitchbackRover Wide Trail Shoes 213,Rocky Top Outfitters - Knoxville,Knoxville,TN,Southeast,flagship,35.9606,-83.9207,1,1,204.67,30.4,23.2,6.6,open-meteo
2026-07-18,S001,P1019,CreekRambler Alpine Jacket 218,Rocky Top Outfitters - Knoxville,Knoxville,TN,Southeast,flagship,35.9606,-83.9207,1,1,143.19,30.4,23.2,6.6,open-meteo
2026-07-18,S001,P1046,SwitchbackRover Weekend Patio Heater 245,Rocky Top Outfitters - Knoxville,Knoxville,TN,Southeast,flagship,35.9606,-83.9207,1,4,840.32,30.4,23.2,6.6,open-meteo
2026-07-18,S001,P1056,CanyonNomad Waterproof Trail Shoes 255,Rocky Top Outfitters - Knoxville,Knoxville,TN,Southeast,flagship,35.9606,-83.9207,1,2,288.02,30.4,23.2,6.6,open-meteo
2026-07-18,S001,P1060,CloudNomad 32oz Tumbler 259,Rocky Top Outfitters - Knoxville,Knoxville,TN,Southeast,flagship,35.9606,-83.9207,1,1,154.39,30.4,23.2,6.6,open-meteo
2026-07-18,S001,P1065,SummitRunner Mini Battery Pack 264,Rocky Top Outfitters - Knoxville,Knoxville,TN,Southeast,flagship,35.9606,-83.9207,1,1,107.22,30.4,23.2,6.6,open-meteo
2026-07-18,S001,P1067,CreekRambler Alpine Jacket 266,Rocky Top Outfitters - Knoxville,Knoxville,TN,Southeast,flagship,35.9606,-83.9207,1,1,253.63,30.4,23.2,6.6,open-meteo
2026-07-18,S001,P1070,TrailRover Weekend Patio Heater 269,Rocky Top Outfitters - Knoxville,Knoxville,TN,Southeast,flagship,35.9606,-83.9207,1,3,516.42,30.4,23.2,6.6,open-meteo
2026-07-18,S002,P1002,RidgeRover Mid Trail Shoes 201,Rocky Top Outfitters - Miami,Miami,FL,Southeast,urban,25.7617,-80.1918,2,3,508.57,31.5,25.2,2.5,open-meteo
2026-07-18,S002,P1006,TrailRover 20oz Tumbler 205,Rocky Top Outfitters - Miami,Miami,FL,Southeast,urban,25.7617,-80.1918,1,1,55.91,31.5,25.2,2.5,open-meteo
2026-07-18,S002,P1014,SwitchbackRover Wide Trail Shoes 213,Rocky Top Outfitters - Miami,Miami,FL,Southeast,urban,25.7617,-80.1918,1,1,204.67,31.5,25.2,2.5,open-meteo
2026-07-18,S002,P1021,EmberRunner Basecamp Tent 220,Rocky Top Outfitters - Miami,Miami,FL,Southeast,urban,25.7617,-80.1918,1,1,73.74,31.5,25.2,2.5,open-meteo
2026-07-18,S002,P1028,CloudNomad Compact Cooler 227,Rocky Top Outfitters - Miami,Miami,FL,Southeast,urban,25.7617,-80.1918,1,1,647.52,31.5,25.2,2.5,open-meteo
2026-07-18,S002,P1033,SummitRunner 4P Tent 232,Rocky Top Outfitters - Miami,Miami,FL,Southeast,urban,25.7617,-80.1918,1,1,170.51,31.5,25.2,2.5,open-meteo
2026-07-18,S002,P1044,CloudNomad Approach Trail Shoes 243,Rocky Top Outfitters - Miami,Miami,FL,Southeast,urban,25.7617,-80.1918,1,2,378.5,31.5,25.2,2.5,open-meteo
2026-07-18,S002,P1055,HearthRambler Stormproof Jacket 254,Rocky Top Outfitters - Miami,Miami,FL,Southeast,urban,25.7617,-80.1918,1,2,444.12,31.5,25.2,2.5,open-meteo
2026-07-18,S002,P1056,CanyonNomad Waterproof Trail Shoes 255,Rocky Top Outfitters - Miami,Miami,FL,Southeast,urban,25.7617,-80.1918,2,3,360.03,31.5,25.2,2.5,open-meteo
2026-07-18,S002,P1057,PineRunner 4P Tent 256,Rocky Top Outfitters - Miami,Miami,FL,Southeast,urban,25.7617,-80.1918,1,3,1230.51,31.5,25.2,2.5,open-meteo
2026-07-18,S002,P1069,Unknown product (P1069),Rocky Top Outfitters - Miami,Miami,FL,Southeast,urban,25.7617,-80.1918,2,3,717.8,31.5,25.2,2.5,open-meteo
2026-07-18,S002,P1072,CanyonNomad Travel Tumbler 271,Rocky Top Outfitters - Miami,Miami,FL,Southeast,urban,25.7617,-80.1918,1,1,134.29,31.5,25.2,2.5,open-meteo
2026-07-18,S003,P1006,TrailRover 20oz Tumbler 205,Rocky Top Outfitters - Chicago,Chicago,IL,Midwest,urban,41.8781,-87.6298,1,1,55.91,30.9,22.2,8.3,open-meteo
2026-07-18,S003,P1015,MoonRambler Ultralight Camp Chair 214,Rocky Top Outfitters - Chicago,Chicago,IL,Midwest,urban,41.8781,-87.6298,1,2,326.18,30.9,22.2,8.3,open-meteo
2026-07-18,S003,P1024,CanyonNomad Travel Tumbler 223,Rocky Top Outfitters - Chicago,Chicago,IL,Midwest,urban,41.8781,-87.6298,1,2,181.18,30.9,22.2,8.3,open-meteo
2026-07-18,S003,P1028,CloudNomad Compact Cooler 227,Rocky Top Outfitters - Chicago,Chicago,IL,Midwest,urban,41.8781,-87.6298,1,4,2590.08,30.9,22.2,8.3,open-meteo
2026-07-18,S003,P1037,EmberRunner Packable Jacket 236,Rocky Top Outfitters - Chicago,Chicago,IL,Midwest,urban,41.8781,-87.6298,1,3,233.97,30.9,22.2,8.3,open-meteo
2026-07-18,S003,P1045,FieldRunner Basecamp Tent 244,Rocky Top Outfitters - Chicago,Chicago,IL,Midwest,urban,41.8781,-87.6298,1,1,348.41,30.9,22.2,8.3,open-meteo
2026-07-18,S003,P1049,SummitRunner Lightweight Jacket 248,Rocky Top Outfitters - Chicago,Chicago,IL,Midwest,urban,41.8781,-87.6298,1,2,444.02,30.9,22.2,8.3,open-meteo
2026-07-18,S003,P1055,HearthRambler Stormproof Jacket 254,Rocky Top Outfitters - Chicago,Chicago,IL,Midwest,urban,41.8781,-87.6298,1,2,527.38,30.9,22.2,8.3,open-meteo
2026-07-18,S003,P1056,CanyonNomad Waterproof Trail Shoes 255,Rocky Top Outfitters - Chicago,Chicago,IL,Midwest,urban,41.8781,-87.6298,1,1,136.81,30.9,22.2,8.3,open-meteo
2026-07-18,S003,P1059,BoulderRambler Rechargeable Flashlight 258,Rocky Top Outfitters - Chicago,Chicago,IL,Midwest,urban,41.8781,-87.6298,1,1,100.22,30.9,22.2,8.3,open-meteo
2026-07-18,S003,P1067,CreekRambler Alpine Jacket 266,Rocky Top Outfitters - Chicago,Chicago,IL,Midwest,urban,41.8781,-87.6298,1,2,480.56,30.9,22.2,8.3,open-meteo
2026-07-18,S003,P1071,Unknown product (P1071),Rocky Top Outfitters - Chicago,Chicago,IL,Midwest,urban,41.8781,-87.6298,2,5,623.37,30.9,22.2,8.3,open-meteo
2026-07-18,S003,P1080,PeakNomad Waterproof Trail Shoes 279,Rocky Top Outfitters - Chicago,Chicago,IL,Midwest,urban,41.8781,-87.6298,2,3,371.8,30.9,22.2,8.3,open-meteo
2026-07-18,S004,P1003,CreekRambler 2P Camp Chair 202,Rocky Top Outfitters - Denver,Denver,CO,Mountain,flagship,39.7392,-104.9903,2,6,2424.48,35.3,20.8,0.0,open-meteo
2026-07-18,S004,P1018,RidgeRover Trail Tumbler 217,Rocky Top Outfitters - Denver,Denver,CO,Mountain,flagship,39.7392,-104.9903,1,3,414.06,35.3,20.8,0.0,open-meteo
2026-07-18,S004,P1026,VistaRover Mid Trail Shoes 225,Rocky Top Outfitters - Denver,Denver,CO,Mountain,flagship,39.7392,-104.9903,1,1,110.84,35.3,20.8,0.0,open-meteo
2026-07-18,S004,P1027,BoulderRambler 2P Camp Chair 226,Rocky Top Outfitters - Denver,Denver,CO,Mountain,flagship,39.7392,-104.9903,1,2,184.06,35.3,20.8,0.0,open-meteo
2026-07-18,S004,P1035,CreekRambler Rechargeable Flashlight 234,Rocky Top Outfitters - Denver,Denver,CO,Mountain,flagship,39.7392,-104.9903,1,2,280.68,35.3,20.8,0.0,open-meteo
2026-07-18,S004,P1037,EmberRunner Packable Jacket 236,Rocky Top Outfitters - Denver,Denver,CO,Mountain,flagship,39.7392,-104.9903,1,3,275.25,35.3,20.8,0.0,open-meteo
2026-07-18,S004,P1041,PineRunner Mini Battery Pack 240,Rocky Top Outfitters - Denver,Denver,CO,Mountain,flagship,39.7392,-104.9903,1,1,46.41,35.3,20.8,0.0,open-meteo
2026-07-18,S004,P1049,SummitRunner Lightweight Jacket 248,Rocky Top Outfitters - Denver,Denver,CO,Mountain,flagship,39.7392,-104.9903,1,4,888.04,35.3,20.8,0.0,open-meteo
2026-07-18,S004,P1052,StormNomad Compact Cooler 251,Rocky Top Outfitters - Denver,Denver,CO,Mountain,flagship,39.7392,-104.9903,1,4,1555.64,35.3,20.8,0.0,open-meteo
2026-07-18,S004,P1054,TrailRover 20oz Tumbler 253,Rocky Top Outfitters - Denver,Denver,CO,Mountain,flagship,39.7392,-104.9903,1,1,60.08,35.3,20.8,0.0,open-meteo
2026-07-18,S004,P1055,HearthRambler Stormproof Jacket 254,Rocky Top Outfitters - Denver,Denver,CO,Mountain,flagship,39.7392,-104.9903,1,4,1054.76,35.3,20.8,0.0,open-meteo
2026-07-18,S004,P1056,CanyonNomad Waterproof Trail Shoes 255,Rocky Top Outfitters - Denver,Denver,CO,Mountain,flagship,39.7392,-104.9903,1,2,288.02,35.3,20.8,0.0,open-meteo
2026-07-18,S004,P1060,CloudNomad 32oz Tumbler 259,Rocky Top Outfitters - Denver,Denver,CO,Mountain,flagship,39.7392,-104.9903,2,4,617.56,35.3,20.8,0.0,open-meteo
2026-07-18,S004,P1064,PeakNomad XL Cooler 263,Rocky Top Outfitters - Denver,Denver,CO,Mountain,flagship,39.7392,-104.9903,1,2,1167.46,35.3,20.8,0.0,open-meteo
2026-07-18,S004,P1066,RidgeRover Trail Tumbler 265,Rocky Top Outfitters - Denver,Denver,CO,Mountain,flagship,39.7392,-104.9903,1,4,398.56,35.3,20.8,0.0,open-meteo
2026-07-18,S004,P1071,Unknown product (P1071),Rocky Top Outfitters - Denver,Denver,CO,Mountain,flagship,39.7392,-104.9903,1,2,257.94,35.3,20.8,0.0,open-meteo
2026-07-18,S004,P1073,Unknown product (P1073),Rocky Top Outfitters - Denver,Denver,CO,Mountain,flagship,39.7392,-104.9903,1,1,119.05,35.3,20.8,0.0,open-meteo
2026-07-18,S005,P1001,SummitRunner Lightweight Jacket 200,Rocky Top Outfitters - Phoenix,Phoenix,AZ,Southwest,suburban,33.4484,-112.074,1,4,418.64,33.8,24.2,10.9,open-meteo
2026-07-18,S005,P1003,CreekRambler 2P Camp Chair 202,Rocky Top Outfitters - Phoenix,Phoenix,AZ,Southwest,suburban,33.4484,-112.074,1,1,381.63,33.8,24.2,10.9,open-meteo
2026-07-18,S005,P1009,PineRunner 4P Tent 208,Rocky Top Outfitters - Phoenix,Phoenix,AZ,Southwest,suburban,33.4484,-112.074,1,3,293.91,33.8,24.2,10.9,open-meteo
2026-07-18,S005,P1021,EmberRunner Basecamp Tent 220,Rocky Top Outfitters - Phoenix,Phoenix,AZ,Southwest,suburban,33.4484,-112.074,1,4,265.48,33.8,24.2,10.9,open-meteo
2026-07-18,S005,P1022,TrailRover Weekend Patio Heater 221,Rocky Top Outfitters - Phoenix,Phoenix,AZ,Southwest,suburban,33.4484,-112.074,1,2,660.8,33.8,24.2,10.9,open-meteo
2026-07-18,S005,P1025,PineRunner Lightweight Jacket 224,Rocky Top Outfitters - Phoenix,Phoenix,AZ,Southwest,suburban,33.4484,-112.074,1,4,423.64,33.8,24.2,10.9,open-meteo
2026-07-18,S005,P1029,FieldRunner Storm Kit Battery Pack 228,Rocky Top Outfitters - Phoenix,Phoenix,AZ,Southwest,suburban,33.4484,-112.074,2,4,459.63,33.8,24.2,10.9,open-meteo
2026-07-18,S005,P1036,StormNomad 32oz Tumbler 235,Rocky Top Outfitters - Phoenix,Phoenix,AZ,Southwest,suburban,33.4484,-112.074,2,5,693.98,33.8,24.2,10.9,open-meteo
2026-07-18,S005,P1056,CanyonNomad Waterproof Trail Shoes 255,Rocky Top Outfitters - Phoenix,Phoenix,AZ,Southwest,suburban,33.4484,-112.074,1,1,129.61,33.8,24.2,10.9,open-meteo
2026-07-18,S005,P1070,TrailRover Weekend Patio Heater 269,Rocky Top Outfitters - Phoenix,Phoenix,AZ,Southwest,suburban,33.4484,-112.074,1,2,364.54,33.8,24.2,10.9,open-meteo
2026-07-18,S006,P1011,BoulderRambler Rechargeable Flashlight 210,Rocky Top Outfitters - Seattle,Seattle,WA,Pacific Northwest,urban,47.6062,-122.3321,1,1,113.11,22.8,14.8,0.0,open-meteo
2026-07-18,S006,P1021,EmberRunner Basecamp Tent 220,Rocky Top Outfitters - Seattle,Seattle,WA,Pacific Northwest,urban,47.6062,-122.3321,1,1,73.74,22.8,14.8,0.0,open-meteo
2026-07-18,S006,P1023,HearthRambler Expedition Flashlight 222,Rocky Top Outfitters - Seattle,Seattle,WA,Pacific Northwest,urban,47.6062,-122.3321,1,1,113.15,22.8,14.8,0.0,open-meteo
2026-07-18,S006,P1024,CanyonNomad Travel Tumbler 223,Rocky Top Outfitters - Seattle,Seattle,WA,Pacific Northwest,urban,47.6062,-122.3321,1,2,181.18,22.8,14.8,0.0,open-meteo
2026-07-18,S006,P1035,CreekRambler Rechargeable Flashlight 234,Rocky Top Outfitters - Seattle,Seattle,WA,Pacific Northwest,urban,47.6062,-122.3321,1,1,147.73,22.8,14.8,0.0,open-meteo
2026-07-18,S006,P1043,BoulderRambler Alpine Jacket 242,Rocky Top Outfitters - Seattle,Seattle,WA,Pacific Northwest,urban,47.6062,-122.3321,1,4,819.4,22.8,14.8,0.0,open-meteo
2026-07-18,S006,P1045,FieldRunner Basecamp Tent 244,Rocky Top Outfitters - Seattle,Seattle,WA,Pacific Northwest,urban,47.6062,-122.3321,2,3,992.97,22.8,14.8,0.0,open-meteo
2026-07-18,S006,P1046,SwitchbackRover Weekend Patio Heater 245,Rocky Top Outfitters - Seattle,Seattle,WA,Pacific Northwest,urban,47.6062,-122.3321,1,2,373.48,22.8,14.8,0.0,open-meteo
2026-07-18,S006,P1050,RidgeRover Mid Trail Shoes 249,Rocky Top Outfitters - Seattle,Seattle,WA,Pacific Northwest,urban,47.6062,-122.3321,2,7,527.17,22.8,14.8,0.0,open-meteo
2026-07-18,S006,P1051,CreekRambler 2P Camp Chair 250,Rocky Top Outfitters - Seattle,Seattle,WA,Pacific Northwest,urban,47.6062,-122.3321,1,1,339.32,22.8,14.8,0.0,open-meteo
2026-07-18,S006,P1061,FieldRunner Packable Jacket 260,Rocky Top Outfitters - Seattle,Seattle,WA,Pacific Northwest,urban,47.6062,-122.3321,1,1,147.84,22.8,14.8,0.0,open-meteo
2026-07-18,S006,P1062,SwitchbackRover Wide Trail Shoes 261,Rocky Top Outfitters - Seattle,Seattle,WA,Pacific Northwest,urban,47.6062,-122.3321,1,2,307.24,22.8,14.8,0.0,open-meteo
2026-07-18,S006,P1071,Unknown product (P1071),Rocky Top Outfitters - Seattle,Seattle,WA,Pacific Northwest,urban,47.6062,-122.3321,1,2,272.26,22.8,14.8,0.0,open-meteo
2026-07-18,S006,P1077,FieldRunner Storm Kit Battery Pack 276,Rocky Top Outfitters - Seattle,Seattle,WA,Pacific Northwest,urban,47.6062,-122.3321,1,1,76.12,22.8,14.8,0.0,open-meteo
2026-07-18,S006,P1080,PeakNomad Waterproof Trail Shoes 279,Rocky Top Outfitters - Seattle,Seattle,WA,Pacific Northwest,urban,47.6062,-122.3321,1,2,228.8,22.8,14.8,0.0,open-meteo
2026-07-18,S007,P1016,PeakNomad XL Cooler 215,Rocky Top Outfitters - Boston,Boston,MA,Northeast,urban,42.3601,-71.0589,1,1,602.39,28.5,17.5,5.1,open-meteo
2026-07-18,S007,P1026,VistaRover Mid Trail Shoes 225,Rocky Top Outfitters - Boston,Boston,MA,Northeast,urban,42.3601,-71.0589,1,4,495.52,28.5,17.5,5.1,open-meteo
2026-07-18,S007,P1027,BoulderRambler 2P Camp Chair 226,Rocky Top Outfitters - Boston,Boston,MA,Northeast,urban,42.3601,-71.0589,1,1,92.03,28.5,17.5,5.1,open-meteo
2026-07-18,S007,P1033,SummitRunner 4P Tent 232,Rocky Top Outfitters - Boston,Boston,MA,Northeast,urban,42.3601,-71.0589,1,2,378.92,28.5,17.5,5.1,open-meteo
2026-07-18,S007,P1058,VistaRover Deluxe Patio Heater 257,Rocky Top Outfitters - Boston,Boston,MA,Northeast,urban,42.3601,-71.0589,1,1,224.05,28.5,17.5,5.1,open-meteo
2026-07-18,S007,P1065,SummitRunner Mini Battery Pack 264,Rocky Top Outfitters - Boston,Boston,MA,Northeast,urban,42.3601,-71.0589,1,4,451.44,28.5,17.5,5.1,open-meteo
2026-07-18,S007,P1075,Unknown product (P1075),Rocky Top Outfitters - Boston,Boston,MA,Northeast,urban,42.3601,-71.0589,1,2,297.4,28.5,17.5,5.1,open-meteo
2026-07-18,S008,P1008,CanyonNomad Waterproof Trail Shoes 207,Rocky Top Outfitters - Minneapolis,Minneapolis,MN,Midwest,suburban,44.9778,-93.265,1,1,149.17,32.1,21.5,0.0,open-meteo
2026-07-18,S008,P1010,VistaRover Deluxe Patio Heater 209,Rocky Top Outfitters - Minneapolis,Minneapolis,MN,Midwest,suburban,44.9778,-93.265,1,3,1491.57,32.1,21.5,0.0,open-meteo
2026-07-18,S008,P1014,SwitchbackRover Wide Trail Shoes 213,Rocky Top Outfitters - Minneapolis,Minneapolis,MN,Midwest,suburban,44.9778,-93.265,1,1,204.67,32.1,21.5,0.0,open-meteo
2026-07-18,S008,P1016,PeakNomad XL Cooler 215,Rocky Top Outfitters - Minneapolis,Minneapolis,MN,Midwest,suburban,44.9778,-93.265,1,1,602.39,32.1,21.5,0.0,open-meteo
2026-07-18,S008,P1026,VistaRover Mid Trail Shoes 225,Rocky Top Outfitters - Minneapolis,Minneapolis,MN,Midwest,suburban,44.9778,-93.265,1,1,123.88,32.1,21.5,0.0,open-meteo
2026-07-18,S008,P1031,MoonRambler Stormproof Jacket 230,Rocky Top Outfitters - Minneapolis,Minneapolis,MN,Midwest,suburban,44.9778,-93.265,1,1,138.82,32.1,21.5,0.0,open-meteo
2026-07-18,S008,P1039,HearthRambler Ultralight Camp Chair 238,Rocky Top Outfitters - Minneapolis,Minneapolis,MN,Midwest,suburban,44.9778,-93.265,1,2,735.68,32.1,21.5,0.0,open-meteo
2026-07-18,S008,P1048,PeakNomad Travel Tumbler 247,Rocky Top Outfitters - Minneapolis,Minneapolis,MN,Midwest,suburban,44.9778,-93.265,1,3,210.84,32.1,21.5,0.0,open-meteo
2026-07-18,S008,P1054,TrailRover 20oz Tumbler 253,Rocky Top Outfitters - Minneapolis,Minneapolis,MN,Midwest,suburban,44.9778,-93.265,1,1,56.54,32.1,21.5,0.0,open-meteo
2026-07-18,S008,P1055,HearthRambler Stormproof Jacket 254,Rocky Top Outfitters - Minneapolis,Minneapolis,MN,Midwest,suburban,44.9778,-93.265,1,2,555.14,32.1,21.5,0.0,open-meteo
2026-07-18,S008,P1057,PineRunner 4P Tent 256,Rocky Top Outfitters - Minneapolis,Minneapolis,MN,Midwest,suburban,44.9778,-93.265,1,4,1640.68,32.1,21.5,0.0,open-meteo
2026-07-18,S008,P1064,PeakNomad XL Cooler 263,Rocky Top Outfitters - Minneapolis,Minneapolis,MN,Midwest,suburban,44.9778,-93.265,1,1,583.73,32.1,21.5,0.0,open-meteo
2026-07-18,S008,P1076,CloudNomad Compact Cooler 275,Rocky Top Outfitters - Minneapolis,Minneapolis,MN,Midwest,suburban,44.9778,-93.265,1,1,583.17,32.1,21.5,0.0,open-meteo
2026-07-19,S001,P1006,TrailRover 20oz Tumbler 205,Rocky Top Outfitters - Knoxville,Knoxville,TN,Southeast,flagship,35.9606,-83.9207,1,2,100.64,30.9,21.7,16.6,open-meteo
2026-07-19,S001,P1008,CanyonNomad Waterproof Trail Shoes 207,Rocky Top Outfitters - Knoxville,Knoxville,TN,Southeast,flagship,35.9606,-83.9207,1,2,351.0,30.9,21.7,16.6,open-meteo
2026-07-19,S001,P1013,FieldRunner Packable Jacket 212,Rocky Top Outfitters - Knoxville,Knoxville,TN,Southeast,flagship,35.9606,-83.9207,1,1,82.78,30.9,21.7,16.6,open-meteo
2026-07-19,S001,P1014,SwitchbackRover Wide Trail Shoes 213,Rocky Top Outfitters - Knoxville,Knoxville,TN,Southeast,flagship,35.9606,-83.9207,2,3,603.78,30.9,21.7,16.6,open-meteo
2026-07-19,S001,P1018,RidgeRover Trail Tumbler 217,Rocky Top Outfitters - Knoxville,Knoxville,TN,Southeast,flagship,35.9606,-83.9207,1,2,306.72,30.9,21.7,16.6,open-meteo
2026-07-19,S001,P1020,StormNomad Approach Trail Shoes 219,Rocky Top Outfitters - Knoxville,Knoxville,TN,Southeast,flagship,35.9606,-83.9207,1,1,211.48,30.9,21.7,16.6,open-meteo
2026-07-19,S001,P1023,HearthRambler Expedition Flashlight 222,Rocky Top Outfitters - Knoxville,Knoxville,TN,Southeast,flagship,35.9606,-83.9207,1,3,381.9,30.9,21.7,16.6,open-meteo
2026-07-19,S001,P1024,CanyonNomad Travel Tumbler 223,Rocky Top Outfitters - Knoxville,Knoxville,TN,Southeast,flagship,35.9606,-83.9207,1,3,244.59,30.9,21.7,16.6,open-meteo
2026-07-19,S001,P1029,FieldRunner Storm Kit Battery Pack 228,Rocky Top Outfitters - Knoxville,Knoxville,TN,Southeast,flagship,35.9606,-83.9207,1,2,226.68,30.9,21.7,16.6,open-meteo
2026-07-19,S001,P1031,MoonRambler Stormproof Jacket 230,Rocky Top Outfitters - Knoxville,Knoxville,TN,Southeast,flagship,35.9606,-83.9207,2,3,503.23,30.9,21.7,16.6,open-meteo
2026-07-19,S001,P1036,StormNomad 32oz Tumbler 235,Rocky Top Outfitters - Knoxville,Knoxville,TN,Southeast,flagship,35.9606,-83.9207,1,1,134.06,30.9,21.7,16.6,open-meteo
2026-07-19,S001,P1043,BoulderRambler Alpine Jacket 242,Rocky Top Outfitters - Knoxville,Knoxville,TN,Southeast,flagship,35.9606,-83.9207,1,1,192.8,30.9,21.7,16.6,open-meteo
2026-07-19,S001,P1051,CreekRambler 2P Camp Chair 250,Rocky Top Outfitters - Knoxville,Knoxville,TN,Southeast,flagship,35.9606,-83.9207,1,2,763.48,30.9,21.7,16.6,open-meteo
2026-07-19,S001,P1055,HearthRambler Stormproof Jacket 254,Rocky Top Outfitters - Knoxville,Knoxville,TN,Southeast,flagship,35.9606,-83.9207,1,3,832.71,30.9,21.7,16.6,open-meteo
2026-07-19,S001,P1056,CanyonNomad Waterproof Trail Shoes 255,Rocky Top Outfitters - Knoxville,Knoxville,TN,Southeast,flagship,35.9606,-83.9207,1,1,144.01,30.9,21.7,16.6,open-meteo
2026-07-19,S001,P1064,PeakNomad XL Cooler 263,Rocky Top Outfitters - Knoxville,Knoxville,TN,Southeast,flagship,35.9606,-83.9207,1,1,614.45,30.9,21.7,16.6,open-meteo
2026-07-19,S001,P1068,StormNomad Approach Trail Shoes 267,Rocky Top Outfitters - Knoxville,Knoxville,TN,Southeast,flagship,35.9606,-83.9207,1,1,80.92,30.9,21.7,16.6,open-meteo
2026-07-19,S001,P1075,Unknown product (P1075),Rocky Top Outfitters - Knoxville,Knoxville,TN,Southeast,flagship,35.9606,-83.9207,1,3,470.88,30.9,21.7,16.6,open-meteo
2026-07-19,S001,P1076,CloudNomad Compact Cooler 275,Rocky Top Outfitters - Knoxville,Knoxville,TN,Southeast,flagship,35.9606,-83.9207,1,2,1372.16,30.9,21.7,16.6,open-meteo
2026-07-19,S002,P1001,SummitRunner Lightweight Jacket 200,Rocky Top Outfitters - Miami,Miami,FL,Southeast,urban,25.7617,-80.1918,1,3,392.46,32.7,26.7,4.1,open-meteo
2026-07-19,S002,P1012,CloudNomad 32oz Tumbler 211,Rocky Top Outfitters - Miami,Miami,FL,Southeast,urban,25.7617,-80.1918,2,3,327.69,32.7,26.7,4.1,open-meteo
2026-07-19,S002,P1028,CloudNomad Compact Cooler 227,Rocky Top Outfitters - Miami,Miami,FL,Southeast,urban,25.7617,-80.1918,1,3,1554.06,32.7,26.7,4.1,open-meteo
2026-07-19,S002,P1043,BoulderRambler Alpine Jacket 242,Rocky Top Outfitters - Miami,Miami,FL,Southeast,urban,25.7617,-80.1918,1,1,204.85,32.7,26.7,4.1,open-meteo
2026-07-19,S002,P1048,PeakNomad Travel Tumbler 247,Rocky Top Outfitters - Miami,Miami,FL,Southeast,urban,25.7617,-80.1918,2,3,210.84,32.7,26.7,4.1,open-meteo
2026-07-19,S002,P1070,TrailRover Weekend Patio Heater 269,Rocky Top Outfitters - Miami,Miami,FL,Southeast,urban,25.7617,-80.1918,1,2,405.04,32.7,26.7,4.1,open-meteo
2026-07-19,S002,P1072,CanyonNomad Travel Tumbler 271,Rocky Top Outfitters - Miami,Miami,FL,Southeast,urban,25.7617,-80.1918,1,1,134.29,32.7,26.7,4.1,open-meteo
2026-07-19,S002,P1073,Unknown product (P1073),Rocky Top Outfitters - Miami,Miami,FL,Southeast,urban,25.7617,-80.1918,1,2,250.64,32.7,26.7,4.1,open-meteo
2026-07-19,S002,P1075,Unknown product (P1075),Rocky Top Outfitters - Miami,Miami,FL,Southeast,urban,25.7617,-80.1918,1,1,148.7,32.7,26.7,4.1,open-meteo
2026-07-19,S002,P1080,PeakNomad Waterproof Trail Shoes 279,Rocky Top Outfitters - Miami,Miami,FL,Southeast,urban,25.7617,-80.1918,1,2,286.0,32.7,26.7,4.1,open-meteo
2026-07-19,S003,P1002,RidgeRover Mid Trail Shoes 201,Rocky Top Outfitters - Chicago,Chicago,IL,Midwest,urban,41.8781,-87.6298,2,6,1220.58,23.8,20.3,0.0,open-meteo
2026-07-19,S003,P1004,StormNomad Compact Cooler 203,Rocky Top Outfitters - Chicago,Chicago,IL,Midwest,urban,41.8781,-87.6298,1,3,329.7,23.8,20.3,0.0,open-meteo
2026-07-19,S003,P1007,HearthRambler Stormproof Jacket 206,Rocky Top Outfitters - Chicago,Chicago,IL,Midwest,urban,41.8781,-87.6298,1,2,179.88,23.8,20.3,0.0,open-meteo
2026-07-19,S003,P1019,CreekRambler Alpine Jacket 218,Rocky Top Outfitters - Chicago,Chicago,IL,Midwest,urban,41.8781,-87.6298,1,1,178.99,23.8,20.3,0.0,open-meteo
2026-07-19,S003,P1022,TrailRover Weekend Patio Heater 221,Rocky Top Outfitters - Chicago,Chicago,IL,Midwest,urban,41.8781,-87.6298,1,2,777.42,23.8,20.3,0.0,open-meteo
2026-07-19,S003,P1024,CanyonNomad Travel Tumbler 223,Rocky Top Outfitters - Chicago,Chicago,IL,Midwest,urban,41.8781,-87.6298,1,2,172.12,23.8,20.3,0.0,open-meteo
2026-07-19,S003,P1027,BoulderRambler 2P Camp Chair 226,Rocky Top Outfitters - Chicago,Chicago,IL,Midwest,urban,41.8781,-87.6298,1,1,92.03,23.8,20.3,0.0,open-meteo
2026-07-19,S003,P1028,CloudNomad Compact Cooler 227,Rocky Top Outfitters - Chicago,Chicago,IL,Midwest,urban,41.8781,-87.6298,1,3,1942.56,23.8,20.3,0.0,open-meteo
2026-07-19,S003,P1030,SwitchbackRover 20oz Tumbler 229,Rocky Top Outfitters - Chicago,Chicago,IL,Midwest,urban,41.8781,-87.6298,1,1,126.26,23.8,20.3,0.0,open-meteo
2026-07-19,S003,P1035,CreekRambler Rechargeable Flashlight 234,Rocky Top Outfitters - Chicago,Chicago,IL,Midwest,urban,41.8781,-87.6298,2,3,435.8,23.8,20.3,0.0,open-meteo
2026-07-19,S003,P1037,EmberRunner Packable Jacket 236,Rocky Top Outfitters - Chicago,Chicago,IL,Midwest,urban,41.8781,-87.6298,1,1,91.75,23.8,20.3,0.0,open-meteo
